AA,BB,CC,DD,EE,FF,GG,HH,II,JJ,KK,LL,MM,NN,OO,PP,QQ
1,1,-10.82223828,-1.473738879,3.332387333,3.833095476,2.910381921,0,4.604163434,-1.877901757,7.122286528,0.424150075,0.561852732,5.296622478,0.255160348,0.500826345,0.244010393
1,1,-10.41053335,-9.710902242,5.298301104,-0.119435127,0,0.320457744,3.449899269,-0.942640046,23.10203639,0.48754033,0.660459769,4.320701691,0.634553869,0.100519947,0.264940748
1,1,-1.008416941,0.83729517,4.982630394,0.06688002,0,0.076125425,3.616719585,-1.357182377,-13.28436117,0.488284217,0.473311684,1.560787983,0.451742059,0.058079209,0.490138449
1,1,-10.8282126,0.457674819,5.177273757,0.237820255,0.918488857,0,2.486712009,-2.09688047,-7.959112521,0.435714576,0.560167366,3.600256632,0.258200892,0.333656679,0.407949331
1,1,-10.88691666,-1.967816028,5.498852297,-2.704827855,0.04954576,0,2.86823086,-1.829609009,-5.761855166,0.635987079,0.566937645,3.872875308,0.793415771,0.07984356,0.126754031
1,1,-10.16629041,0.577263261,4.710994683,0.671149622,0.018575741,0,2.754186774,-0.631368878,22.8035715,0.435778641,0.554822389,3.07108437,0.31082816,0.249555883,0.4397436
1,1,-4.885593267,-8.846702671,3.816328504,-1.205188989,0.200684275,0,4.137984561,-0.837807017,-45.58535281,0.399581359,0.198766476,-1.750645007,0.000199649,0.0521017,0.947376661
1,1,-9.990177844,-1.540154004,4.045627897,-2.475309528,0,0.38689745,3.497160968,-1.342355794,24.91749582,0.406575676,0.438814568,1.895280878,0.630747174,0.27228833,0.097018123
1,1,-9.750661618,-0.474144906,5.12663153,1.410314433,0.068414666,0,3.192209811,1.086553396,2.243903107,0.532972054,0.544738841,3.867616098,0.122797073,0.313458345,0.563636341
1,1,-9.982861283,-0.949496811,4.919094921,-3.265375592,0,0,1.492410242,-2.785824938,3.618899232,0.513516379,0.587964975,3.331689072,0.544272126,0.191368171,0.264337215
1,1,-10.88810094,1.255565071,5.023936726,3.0968193,0,0,3.855013787,1.614936292,-0.998375639,0.634727195,0.642388621,4.046807952,0.665684047,0.166560104,0.16773921
1,1,-9.792517919,-2.235325353,4.814236567,2.795270201,0.059437605,0,3.846283482,-0.477185197,27.66386644,0.417133122,0.640813168,3.993391039,0.036126249,0.269039808,0.694854027
1,1,-4.530845978,-2.949446748,3.933861638,3.626306535,0.346824627,0,3.940758063,-1.514330973,3.05129042,0.307698431,0.532570927,3.516795294,0.172800636,0.246155779,0.581104155
1,1,-5.268609144,-5.293510528,4.714034233,-0.763378868,0.003280865,0,2.572093357,-0.212879095,-16.41481914,0.463182618,0.477927554,3.174507759,0.209931153,0.26820566,0.521845612
1,1,-10.2987199,0.864575157,5.057897327,-4.751321391,0,0,3.059840672,-0.878076554,13.34523306,0.496483628,0.599007178,3.533095553,0.588974415,0.033465144,0.377536019
1,1,-10.4719902,-9.871731541,3.288677311,3.39887672,0.535103566,0,4.371648144,-0.177570826,42.66826471,0.487123209,0.358137205,2.029051117,0.071049765,0.388938212,0.540106089
1,1,-5.434106676,-9.79419913,4.361560849,-2.54859249,0,0.031609185,3.334471127,-2.108948435,19.45889892,0.349010211,0.44580973,2.410036378,0.503941115,0.104183461,0.391820902
1,1,-10.38127309,-9.713885519,4.611936384,-1.472065165,0.333015918,0,2.451292546,-10.22820403,53.95701094,0.511276738,0.449514656,2.551610675,0.558855237,0.009640862,0.431463902
1,1,-10.5842969,-1.587615943,5.325036123,1.98117897,0,0.400645433,3.542493266,-2.189483686,0.060837922,0.490574079,0.703680685,4.574333977,0.618174617,0.153565554,0.228232232
1,1,-7.962527214,-2.088755129,4.588547857,0.732176043,0.352920296,0,2.878760149,0.484610995,32.86519216,0.544696574,0.436274737,2.442968637,0.483896374,0.206264013,0.309847199
1,1,-11.13961158,1.564752926,4.889409689,0.941719914,0.049879477,0,2.558230653,2.272389996,-0.047415015,0.526911445,0.608992131,5.02018352,0.447868954,0.181933784,0.370181511
1,1,-10.44124918,1.181603499,5.288195035,-0.490948258,0.10362021,0,3.157734354,0.48553193,-16.91963777,0.505695232,0.669014251,5.208731412,0.6493982,0.125121359,0.225417639
1,1,-10.31990333,-10.75716602,4.522130333,-1.229640938,0.040638494,0.001741178,2.55441641,-1.486612488,13.93381898,0.45588134,0.430538618,1.858009813,0.67415021,0.122568017,0.203260428
1,1,-10.43109498,-0.239860832,4.785154522,-0.24663412,0.176251522,0,2.150434841,-2.21989873,-18.9822534,0.499050066,0.411640327,2.448442347,0.216640651,0.418770755,0.364683926
1,1,-5.33738846,1.673506591,4.963891309,3.32416459,0.642096308,0,4.623179656,0.286672772,-10.0141261,0.471566408,0.681055678,4.485200106,0.269258089,0.310969601,0.419778566
1,1,-11.2898862,-9.138722857,4.612771793,-0.837916873,0.062120305,0,2.674831101,1.259322671,23.38490404,0.486037012,0.57927573,3.734970019,0.543103695,0.225287373,0.231581282
1,1,-9.963782061,-2.167384513,5.057625246,0.730833175,0.038048998,0,3.322956294,-3.297669945,-1.642324811,0.502560852,0.545186554,4.49490348,0.318410769,0.219765856,0.461960787
1,1,-4.951335023,-1.956665265,5.02448914,-0.288666419,0,0.038874415,3.400095912,-0.551240562,-12.49251271,0.512319185,0.566227038,3.821358526,0.27094687,0.48215041,0.246738375
1,1,-10.41442933,-5.160057094,5.223807637,-1.11722639,0.18921662,0,2.634917264,-1.311897077,-1.13915553,0.436072777,0.401219018,3.493976399,0.744790603,0.164131697,0.090989199
1,1,-9.460341958,1.518960085,4.514390621,0.441080601,0,0,1.974433104,-0.837170949,-6.214962114,0.547307642,0.545267542,3.567723074,0.134252091,0.543252432,0.322330389
1,1,-10.49848639,-10.8312433,4.179596565,3.512737853,0,0,4.123422009,-0.62225758,19.65924649,0.444678077,0.429322564,2.756939043,0.626569414,0.250328095,0.123106644
1,1,-11.38964662,-3.350922007,4.910936823,-1.337461056,0.117458714,0,1.924176124,-1.519473221,26.75496768,0.665934132,0.588767155,3.371252431,0.49761567,0.291677261,0.210867351
1,1,-10.16678248,-9.850613329,4.905002689,-4.306552819,0,0.051224785,2.650229818,-9.289265985,-9.384338011,0.42497942,0.383523003,2.706314587,0.660294954,0.089437821,0.250328224
1,1,-10.01032505,-3.543157475,4.824514723,-3.621870376,0.47032872,0,2.31679626,-2.028706439,25.49440259,0.589008056,0.511147821,2.200215458,0.668785247,0.17092645,0.160230791
1,1,-9.703649166,-2.523462497,5.397730137,-0.112479855,0.17821313,0,3.639781164,-0.352912871,2.121757443,0.58436207,0.711470915,4.742005757,0.613715823,0.022546968,0.363785562
1,1,-9.260332027,1.997517809,5.8048009,-7.696520642,0.05891151,0.017786368,3.771337246,-6.386449586,-28.37543098,0.454154791,0.746619363,5.729920378,0.667427914,0.012419917,0.320225321
1,1,-10.5334339,-10.14633648,5.096956963,-8.5661518,0.057898083,0.392948456,2.52441128,-11.27152455,15.43209619,0.390238318,0.52756647,4.628908643,0.484381938,0.023031347,0.492998637
1,1,-10.2408013,-2.53188479,5.256185168,-1.335678614,0,0,2.683839831,-0.127707018,14.97196123,0.458889135,0.378894462,2.274858341,0.442820244,0.217905429,0.339232177
1,1,-10.4907575,-1.529257678,4.468022048,-9.613770881,0.219402964,0.113282455,3.076770548,-10.38163342,0.390430376,0.419431937,0.327920662,1.562314587,0.432361482,0,0.567503021
1,1,-10.36706612,-5.257117492,3.273804714,-0.490190658,0.07622727,0,1.294693714,-0.846112298,28.83824937,0.435034298,0.281499384,1.519700945,0.284824579,0.443208557,0.27199612
1,1,-3.5560676,-10.21846923,4.542407515,1.149776394,0.190678779,0,3.572712356,-1.668376445,14.92729067,0.507074557,0.600009022,3.887797655,0.216226444,0.292239697,0.491592895
1,1,-4.95407533,-0.582749771,5.107053561,0.89898863,0,0,2.417831083,1.078539171,-3.682426803,0.511005168,0.586306529,4.43760401,0.397671597,0.37315795,0.229119
1,1,-9.920166565,1.404903259,4.765502716,-1.081370166,0.194519939,0,2.301186373,-0.659581506,-2.185762474,0.571081241,0.532192823,3.289475881,0.186032589,0.3066924,0.507264986
1,1,-9.276315079,-2.806245438,4.875037784,-0.303424183,0,0,2.579351117,1.385933351,9.598168122,0.485091718,0.58717346,3.469871817,0.691676826,0.257348471,0.050769648
1,1,-3.736010145,-9.654431467,4.693818376,-2.477946454,0.367840129,0,2.94651325,-4.732182693,-6.593396745,0.344593851,0.495471675,3.006526013,0.616135242,0.043712385,0.340159146
0,0,-9.628794573,3.747567876,5.404874579,1.81797109,0.903055685,0,4.166853805,0.414554386,-38.45595851,0.533228582,0.477600578,-0.132817958,0.085527384,0.035681714,0.878761511
1,1,-11.08016118,-2.244185002,5.384710443,-4.556103877,0.038014757,0,2.739663806,-0.744247673,-1.029739315,0.40875155,0.655526491,4.941475783,0.508571318,0.065378649,0.426075496
1,1,-9.516718866,1.179081536,4.572759654,0.53412992,0,0,2.207389476,0.843481401,-10.54817586,0.444982384,0.52367184,3.799035019,0.338053516,0.347214717,0.314712529
1,1,-5.047347226,-3.002505036,4.7679299,-0.51605304,0.095585,0,2.331807462,-0.546911385,17.37493948,0.377258449,0.385068559,4.074032904,0.000309358,0.117001698,0.882606759
1,1,-10.90807691,-9.661391388,4.137137372,-0.653363777,0.258682541,0,2.212344451,-2.243882375,32.85609474,0.425313227,0.284729864,1.692697087,0.694230056,0.061627945,0.244200882
1,1,-10.07510858,0.439697045,5.220281433,-1.426771641,0.634904556,0,1.96417296,0.681483318,-20.77108911,0.412632364,0.602208665,5.201461092,0.285800071,0.253495426,0.461106213
1,1,-5.235448345,0.582777487,5.265395675,-0.3430307,0.275609054,0,2.613596513,-0.678623587,-0.928092353,0.513378162,0.525213002,3.904881737,0.399936498,0.206886189,0.393113305
1,1,-6.206672233,-1.153924584,5.814156737,-1.786404865,0,0.059465612,3.717143127,-4.401007366,-15.34610065,0.425969425,0.765727629,5.466241752,0.663024856,0.031084929,0.305889458
1,1,-4.843886913,-1.948234309,5.2207643,-0.70167895,0.01149605,0,3.799000864,0.685830481,-10.49137595,0.57201504,0.667445779,5.46337562,0.251865415,0.274853296,0.473180728
1,1,-4.51770532,-2.912686559,4.937874332,-0.760278852,0,0.018737474,3.661568587,-0.963364658,2.996179862,0.303714162,0.571113231,3.811937033,0.649178878,0.120150615,0.230807134
1,1,-10.14963466,0.835936665,4.746479692,0.625549961,0,0,3.136684558,-0.793232244,-4.7638478,0.443726507,0.426751395,3.121212929,0.065415452,0.262601567,0.672614838
1,1,-10.67579583,-3.638089416,4.360587031,-0.874144612,0,0.027278805,2.880124058,-1.313669309,32.50541581,0.455003577,0.372171093,1.816468844,0.71973204,0.184577935,0.095736438
1,1,-10.25696866,-10.57635623,4.714239,2.153675544,0,0,3.192091081,1.096037555,5.355884433,0.451263923,0.474248461,3.580166134,0.328189681,0.226895193,0.44497085
1,1,-10.59125148,0.00515787,4.938834217,1.824992359,0,0.644140818,3.046465782,1.034797261,7.568357395,0.532895063,0.693652309,4.356294556,0.646372051,0.165000868,0.188614078
1,1,-10.82652868,0.276428798,5.027820323,-5.374069367,0,0.074988104,2.558323418,-1.077891532,24.35935271,0.497740889,0.623394179,3.504093836,0.581783973,0.242589668,0.175698167
1,1,-4.723225813,0.385730495,4.960970174,-0.832940507,0,0.226998177,2.659473026,-0.233713389,3.894124734,0.437971983,0.526804815,3.23633326,0.817350652,0.129777101,0.0528154
1,1,-10.34040659,1.026489824,4.914799433,-3.122333231,0,0,2.350649335,0.486529875,-5.151386677,0.545058416,0.611009345,4.066272057,0.616204339,0.138714681,0.244955977
1,1,-10.07880058,-0.743532984,5.380628959,-0.781212485,0,0.176820578,2.4184301,-0.602124387,-8.127222977,0.418673196,0.741566442,4.480206546,0.591811473,0.13468969,0.273479633
1,1,-10.7577323,1.866199226,5.04540855,-0.446156861,0,0,2.270438635,0.272524531,-5.948574953,0.504101694,0.594351989,4.59283938,0.293226752,0.411916275,0.294796758
1,1,-10.54320287,-5.619446017,3.439302554,2.100192304,0,0,3.316876346,-2.714282212,11.13714323,0.401870797,0.203430834,1.296730938,0.27046627,0.246609244,0.482918871
0,0,-10.56066836,2.904357352,4.891493237,0.773174697,0,0.455888708,2.968640367,0.655991013,-18.34752167,0.583125261,0.379504502,-0.877079304,0.2157903,0.056269381,0.727889454
1,1,-5.305414588,1.485058034,5.531223315,-1.248903338,0,0.279203528,3.831823684,-1.08823191,-5.788331917,0.554877448,0.750841429,5.071928441,0.591003489,0.082762016,0.326372873
0,0,-10.64311253,3.244823653,4.326986171,1.476799298,0,0,3.305077064,0.755306541,-18.0068952,0.600228026,0.396318472,0.522345883,0.043412298,0.320651574,0.635894761
1,1,-10.32910298,-0.243965871,5.069797515,-0.43971098,0,0,3.633926832,-0.713480981,-1.036672414,0.448934741,0.610861312,4.107437011,0.480211011,0.226637831,0.292919457
1,1,-9.727427864,0.849011924,5.130527168,0.28307436,0,0,1.547217432,0.685753514,-2.570661729,0.504473488,0.576131511,4.289135789,0.094782481,0.557815331,0.347101837
1,1,-10.00189507,0.275894873,5.199886647,-2.31034308,0.024090309,0,3.165903816,-0.660539912,-26.25254818,0.437661183,0.604500559,3.949073863,0.653569367,0.098475435,0.248012909
1,1,-10.11863869,-1.560537111,5.091154111,-0.837984088,0.379539197,0,2.926560382,0.636190752,19.76691908,0.539706413,0.645632161,4.667841943,0.283371591,0.485900233,0.23065634
1,1,-10.6390382,1.194426534,4.849123086,1.015458319,0.057929924,0,3.705447059,0.199263943,-32.91873288,0.397556385,0.586035516,3.698115139,0.647764462,0.151388795,0.200776637
0,0,-10.34776975,2.047144392,4.525415473,1.318313759,0,0.341391802,2.564197595,2.539348659,-9.627687553,0.607856358,0.332952348,-0.511678467,0.027634314,0.144148354,0.828180332
1,1,-9.347659208,-4.278049608,5.351167192,1.2333884,0.732214934,0,4.006412724,-0.155977078,-2.138025226,0.469190243,0.732009757,5.999081392,0.15758255,0.37001098,0.472396015
1,1,-3.70409968,0.985225117,4.784635104,0.505355879,0,0.016673112,2.952775744,-0.432058043,-3.121868071,0.465283845,0.518789726,3.42800362,0.038177206,0.53373034,0.428111752
1,1,-10.36421154,-2.124367593,5.036868128,0.693359345,0,0,4.177795718,-1.155507979,-26.18754581,0.480450608,0.616399182,5.008925747,0.173588092,0.206467674,0.619915893
1,1,-2.664469446,0.626070586,5.093234345,-0.759099524,0,0.282621348,3.363685984,0.456804041,31.98515664,0.561981056,0.66905662,4.167036586,0.530206546,0.145371377,0.324380038
1,1,-4.762269072,-10.41684984,5.080642622,-0.969596667,0.028182413,0,3.886445638,-0.99442285,-3.572461978,0.529560224,0.628922638,3.793861036,0.272386387,0.285245328,0.442525181
1,1,-9.900918816,-8.632335913,4.217348841,-0.152529511,0,0.039284621,4.024517576,-0.768133662,31.735607,0.484514083,0.345003659,2.835383647,0.414579425,0.19987283,0.38550411
1,1,-9.590749657,0.055268132,4.695986008,-3.581920257,0,0.204967474,3.650305151,-9.944856541,-23.80190958,0.419115017,0.307151209,2.582337472,0.036474348,0.033368292,0.930190096
1,1,-8.026440262,1.066574467,4.888915797,0.693626503,0,0,3.54070662,-0.582045898,6.931560786,0.507686243,0.64193217,3.824537045,0.246725675,0.461429292,0.291840638
1,1,-10.17974928,-9.108403675,3.557498272,0.483252327,0,0.438600153,3.108856989,-0.36287342,39.40806097,0.359628484,0.42511093,1.90113314,0.307010058,0.165088863,0.527929934
1,1,-9.842962281,0.512010374,5.039377129,0.159423313,0.283301277,0,3.198738189,0.556519523,-26.11220346,0.491620075,0.644437435,3.766509373,0.065760756,0.503829614,0.430358149
1,1,-10.56716118,1.799054257,4.785139701,0.768063263,0.517092173,0,2.615047951,1.726224497,2.551153151,0.568001631,0.493093689,3.652170349,0.092179524,0.477541832,0.430039606
1,1,-11.01179502,1.815288653,5.293173558,0.531540934,0.279839112,0,3.433121943,-0.371596883,-3.56745944,0.463873161,0.634856556,4.707202233,0.575020201,0.157559154,0.267487746
1,1,-10.60752229,-1.405155636,3.937171643,1.198547651,0.147080436,0,3.748452891,-1.321787678,15.42869884,0.266114423,0.321741738,1.962699196,0.607970569,0.176617465,0.2154216
1,1,-9.946009152,-1.441290583,5.120760414,-8.420427639,0,0.789264789,3.750315467,-1.934487616,6.0242265,0.466481448,0.577780271,3.150020696,0.630986712,0.270658655,0.098401669
1,1,-10.4191598,2.043080335,5.218923748,-0.938532566,0,0.072816465,3.622231261,-0.193901238,-8.954289277,0.600741131,0.65114177,4.6693432,0.679322925,0.119455715,0.201214753
0,0,-10.5859856,2.405378361,4.911541459,0.087638159,0.173387715,0,2.503452147,1.691942342,-16.22680472,0.595803692,0.38663887,1.446792352,0.26137893,0.199442047,0.539093534
0,0,-10.35650217,2.855571988,4.885330118,1.031725804,0.80451043,0,3.365797494,-0.587333775,-16.65783845,0.549120719,0.443147004,0.652935047,0.000136272,0.325863645,0.673995657
1,1,-10.01185696,-9.960432097,4.988315961,-1.901861473,0.201078085,0,2.110791595,-1.813883656,-27.25717126,0.486386663,0.460885727,3.249780762,0.45741577,0.200519905,0.342029195
0,0,-2.276812839,3.385604386,4.824498382,-0.866375203,0.426653403,0,3.104398964,0.86588706,-8.606237415,0.613255444,0.443039321,0.741382538,0.0001509,0.198484892,0.801302855
1,1,-9.702378742,1.811440447,4.94668274,1.038794732,0.395341032,0,3.62141971,0.596126866,5.890514988,0.512675637,0.472690675,1.926548297,0.268703015,0.208596035,0.522751124
0,0,-10.53172599,3.578396544,5.475525929,-0.063644438,0.905605889,0,3.302616273,0.550463415,-39.46786592,0.572278203,0.551515479,1.404012757,0.000206333,0.183741853,0.815989723
1,1,-10.95213354,2.009777874,4.898606925,0.609946007,0,0.154790456,2.883737359,1.305614477,-7.33693951,0.617223136,0.491065692,2.723944512,0.000316971,0.309892018,0.689596611
0,0,-10.78088054,2.86144894,4.885160268,0.724430663,0.064061592,0,2.373398902,1.4621047,-11.21307304,0.638413999,0.401384939,0.505667312,0.141120708,0.044051926,0.814930929
1,1,-10.41837587,-2.829216494,5.072821023,0.662071215,0,0,3.841389037,-1.498153213,-1.613078634,0.409024189,0.607059937,4.606329431,0.539812267,0.176449787,0.283710655
1,1,-8.263681993,-3.585551947,4.384059706,0.580034709,0,0,3.278891325,-2.25232958,2.941029106,0.384725071,0.384978618,2.947494289,0.187281907,0.404161186,0.40887268
1,1,-10.26789107,-10.20888465,4.940502199,-0.689149067,0,0.220878611,4.288844739,-5.400137308,-21.97673695,0.411909198,0.538773304,4.358180718,0.58378109,0.163534394,0.252723616
1,1,-10.02780524,-0.969920137,4.636189775,0.610119257,0.139748201,0,2.684793367,0.096108356,5.32237373,0.627137807,0.54761068,2.314907399,0.416642596,0.374685878,0.20847179
1,1,-7.822458828,1.904088822,5.038205355,-0.249572414,0.218419856,0,3.008773557,-0.125657871,-19.18612836,0.431673182,0.56564585,4.158722889,0.000263925,0.500694789,0.498762381
1,1,-3.36647449,0.153594401,5.458427807,-1.353053926,0.019347373,0,3.794396146,-2.183729629,-19.30976784,0.435336748,0.70826,5.338182122,0.471689388,0.154469863,0.373947641
1,1,-10.2101182,-0.558376477,4.998777761,1.290867618,0.034914713,0,4.432982551,-1.189153403,-6.913516688,0.340544896,0.670691014,4.79912986,0.177034055,0.21008839,0.612879337
1,1,-10.92324489,1.086907031,4.606069531,-0.228394958,0,0,2.172854124,1.17586842,1.022949721,0.529053056,0.542814034,3.776939393,0.345250093,0.490524261,0.164181078
1,1,-6.943372239,-1.891643796,4.776458688,-4.69923317,0,0.122372007,4.435554861,-1.119419025,-0.071459268,0.51954547,0.393144939,2.461010599,0.480671556,0.104828695,0.414446865
1,1,-10.30096026,-10.28799409,3.319668694,2.912718925,1.600281468,0,4.588907741,0.557947454,33.94887798,0.398811369,0.444391067,2.017690152,0.49356138,0.296681387,0.209746203
0,0,-10.73667527,3.139539061,4.704035907,0.541823502,0,0.152817328,3.486252355,-0.107025726,-30.48409969,0.541845795,0.421404936,-0.181730181,0.345517634,0.053270846,0.60115103
0,0,-10.78728973,3.29108939,4.130479104,1.113472276,0,0.066845715,2.425546123,-2.718176298,-13.23503925,0.668699461,0.323427524,-1.183631058,0.161465745,0.352914579,0.485513937
1,1,-9.73422813,-9.488334386,4.149065651,0.807921145,0.025663671,0,3.669571056,-0.635015015,32.39515906,0.576869232,0.437252581,3.279642558,0.354766887,0.34277838,0.302461667
1,1,-4.37677245,0.483243022,5.081001499,-2.054983128,0.028094561,0.06311019,3.028945124,-1.114761577,-6.219697343,0.465422773,0.461190077,2.761148111,0.270072184,0.203475813,0.526129512
1,1,-10.43874913,0.987076573,4.118413349,0.436180699,0.018187758,0,3.263131897,-3.236039104,7.580238074,0.528978196,0.3182994,1.789743251,0.374169512,0.218988337,0.40695633
1,1,-9.68459081,1.838758292,5.218504936,-3.420712987,0.201030467,0,2.108211455,-1.006463391,-3.730689523,0.534658499,0.646275347,4.552596075,0.715302434,0.12981945,0.154763394
1,1,-10.51665281,1.393501487,4.953003008,0.394547539,0,0,3.492033287,-0.05836901,-17.81655389,0.48294664,0.58401669,4.012342887,0.000236875,0.332632739,0.667062488
1,1,-9.486930652,-3.053329809,4.858721522,-0.807453529,0,0,3.449562033,-0.691301573,-5.813660607,0.464906388,0.436534306,1.968562592,0.80533695,0.055933222,0.138662488
1,1,-10.86561207,1.278997643,5.2982836,-1.358255708,0.326973161,0,2.677025884,-1.587136057,-16.91954986,0.353994842,0.658014961,4.721074958,0.752229917,0.109512637,0.138215663
1,1,-9.294137975,0.96873061,4.733461388,-0.617889089,0.125815369,0,3.193350611,-1.061770815,0.379836611,0.505227565,0.375686649,2.886778315,0.000620375,0.238586276,0.761001441
1,1,-9.852866738,0.32586796,5.111595332,1.384891132,0,0,3.028832629,-0.384701305,-4.719225094,0.511903312,0.63920632,5.061561291,0.085452246,0.465804958,0.448672715
1,1,-10.57722561,0.955210948,4.79248117,-3.650595905,0.076099947,0,3.549220708,-0.591694659,8.991493074,0.537897731,0.480138853,2.658676926,0.204388568,0.211519294,0.584088857
1,1,-10.33421292,-0.634335341,4.962765136,-1.478802391,0.053210907,0,3.452596106,-0.285616456,27.54464749,0.537313056,0.620026072,4.709920391,0.471224381,0.246376678,0.282498238
1,1,-10.08402784,-10.29174223,4.151172235,0.410469796,0,0,2.17817853,-0.231208652,38.27302742,0.497993115,0.420601651,1.725756404,0.590091525,0.227668257,0.182329143
1,1,-8.567185504,1.358528297,4.910636292,1.631689453,0.223998479,0,3.637536525,1.398807402,6.731938689,0.64292166,0.540289246,2.922419523,0.391826568,0.218968329,0.389123366
1,1,-10.08639279,-3.43299751,4.499922763,2.177185346,0.110860466,0.142654354,3.822762987,-0.100226514,33.25020122,0.442099184,0.583536139,3.410347191,0.488590714,0.299539085,0.211863874
1,1,-9.273750321,-1.441457741,5.124363386,-3.455161892,0.253548553,0,2.366149606,0.112000231,5.0448165,0.431248509,0.594768361,4.110183074,0.554837355,0.104108097,0.341007267
1,1,-9.914611616,1.279649913,4.784677182,1.192151076,0,0.25618016,2.859513137,0.181548719,24.50199664,0.434005471,0.572181407,3.768383479,0.560295864,0.233074269,0.206621871
1,1,-4.432037008,-3.040143673,5.235050956,1.008136596,0.180821803,0,3.222981428,-0.730228407,-18.89022699,0.346834639,0.621734022,4.919200377,0.42620185,0.155305547,0.418531739
0,0,-9.430515462,2.668504117,4.407750807,0.721801332,0,0.480476326,2.554521603,1.484339782,-6.708707677,0.575881872,0.33921189,0.0210023,0.075258016,0.085857253,0.839126157
1,1,-10.92728244,0.907666624,5.008898078,0.285826738,0.148043535,0,3.125657751,1.266350879,-21.47938621,0.534199704,0.608634958,4.355299338,0.480279336,0.170592291,0.349205108
1,1,-6.51598527,1.293486203,4.622692726,-0.414358553,0.520868993,0,3.545407166,-0.006155167,34.37117112,0.510148124,0.48485983,2.046577368,0.68927633,0.147717499,0.162995213
1,1,-10.0894864,-1.581995053,5.396048553,-2.264142663,0,0.005363502,3.303430735,-2.592391502,0.429600077,0.442821347,0.714958391,5.505707163,0.635034335,0.068434274,0.296521694
1,1,-8.960842015,-1.671105219,4.516877369,0.990743654,0,0,3.85695742,-0.835857681,0.966598012,0.544245211,0.49491666,3.51516944,0.444828106,0.141940106,0.413294977
1,1,-10.74090188,-9.350965506,4.901597633,-0.049773318,0.158258299,0,2.199705587,-0.411111249,25.40995881,0.375084288,0.458347422,3.264400987,0.909460891,0.032724635,0.057821498
0,0,-10.19170888,1.744683005,5.073579553,0.179116138,0,0.119355433,2.441060366,1.342369323,-11.59524716,0.558935162,0.478945128,1.685185066,0.251142536,0.056700899,0.692003573
1,1,-9.92240541,0.060940571,4.970679216,0.842418891,0,0,4.053638531,0.839503011,-4.547804289,0.57481765,0.666161332,4.945795999,0.469636444,0.321451451,0.208803685
1,1,-2.727974959,-4.167005229,4.577784359,-0.739436729,0.653814177,0,3.830302426,-2.112578791,-26.81676225,0.391000496,0.434093574,2.804487759,0.476669927,0.09193848,0.43134387
1,1,-10.61327989,-0.050329912,4.682255139,1.245118633,0,0,2.491753867,0.75958202,1.650052072,0.443261273,0.490642862,3.302577005,0.497526641,0.418930648,0.083447196
1,1,-10.57820619,1.642588848,5.166029324,-1.266589949,0,0,4.306129514,-1.832716633,-22.48237667,0.407925521,0.665033071,5.186057101,0.621252157,0.069547403,0.309199871
1,1,-9.780436804,1.657581044,4.70751487,0.802079058,0,0.577307701,4.192278645,-0.528812873,-1.379125736,0.433100424,0.617018631,4.346055826,0.522252453,0.278264023,0.199555977
0,0,-9.295156488,3.749139121,4.58301108,-0.024713577,0.495913923,0.053853561,2.939778628,0.988317813,-22.59307739,0.529849705,0.407971438,0.512582943,0.000495314,0.085469097,0.914254652
1,1,-7.06311499,-2.116027757,5.370869865,-0.266466795,0,0.121485172,3.665230534,1.812365216,11.7359469,0.50250755,0.740410638,4.405052827,0.306533549,0.518314867,0.17510901
1,1,-10.40369713,0.896973655,5.018389294,0.536126644,0.048256478,0,2.896722498,-0.443167888,-14.83419465,0.43512019,0.553637212,5.271827708,0.000792495,0.309464458,0.689769415
1,1,-9.870565343,0.11113855,5.109706512,0.675707328,0,0,3.243565718,1.947367356,-17.0847332,0.43945977,0.578080155,2.985963321,0.623337909,0.117841186,0.258782903
1,1,-10.54172446,1.640278611,5.388676528,-1.33301886,0.031411183,0,3.764126145,-1.041358604,-9.784528606,0.55034591,0.67501179,5.158022583,0.734593852,0.058712091,0.206753741
1,1,-9.780079314,1.850925979,5.241976761,0.98262955,0,0,2.987283606,1.001590038,-20.85711207,0.438071693,0.715743592,5.147177431,0.600963418,0.231838756,0.167083564
1,1,-9.645311972,1.989792268,5.233261352,0.23635467,0.063281461,0,3.170528511,0.768923028,-24.89638071,0.567767963,0.575787774,3.302880755,0.000286015,0.335251579,0.66453202
1,1,-9.902786009,0.816150024,4.934408755,0.53408747,0.142144239,0,2.203252031,-1.571765249,-11.52785319,0.369309366,0.581455481,3.375084701,0.368622703,0.310321047,0.32110093
1,1,-9.79353103,0.318156173,5.163353993,-0.153793336,0.188473014,0,3.950404401,0.616611351,-0.120392566,0.346207302,0.700889144,5.368667106,0.443110814,0.246905993,0.310060524
1,1,-1.097581484,-1.320678243,4.942920385,1.535949878,0,0,4.243485287,0.725555409,0.093225228,0.477475048,0.559045315,5.308556739,0.242331255,0.127284653,0.630378746
0,0,-4.049329075,3.188817844,5.405428649,1.236104724,1.117730494,0,2.762781972,-1.220545524,-39.80460178,0.640086636,0.471085337,0.115766148,0.000121623,0.123912558,0.875865629
0,0,-9.96254558,1.807778678,4.968163645,-1.514090938,0.061664162,0,1.888533891,1.425356948,-14.89868769,0.602720701,0.380608986,-0.783728329,0.000356702,0.052489675,0.947201986
